experiment_id,seed,model_name,model_variant,is_dp,dataset,train_size,test_size,input_dim,epochs,batch_size,learning_rate,optimizer,momentum,noise_multiplier,max_grad_norm,hidden_dims,dropout,delta,epsilon,accuracy,precision,recall,f1_score,confusion_matrix,roc_auc,pr_auc,training_time,notes,status,device,reference_f1,f1_drop_vs_reference
dp_mlp_bs_256_clip_1p0_noise_3p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,3.0,1.0,128-64,0.1,1e-05,0.5124487055209154,0.8461487383798141,0.7581187010078387,0.548918918918919,0.636776924282803,"[[10712, 648], [1669, 2031]]",0.8981732727445756,0.7604781945517304,23.975597858428955,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.09051836107699851
dp_mlp_bs_256_clip_2p0_noise_3p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,3.0,2.0,128-64,0.1,1e-05,0.5124487055209154,0.8382470119521912,0.7110888443553774,0.5754054054054054,0.6360920227069017,"[[10495, 865], [1571, 2129]]",0.8872104349067377,0.7305242336297958,22.73606514930725,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.0912032626528998
dp_mlp_bs_256_clip_3p0_noise_3p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,3.0,3.0,128-64,0.1,1e-05,0.5124487055209154,0.8230411686586986,0.6956521739130435,0.4972972972972973,0.5799842395587076,"[[10555, 805], [1860, 1840]]",0.8667219618385991,0.6739209765371271,23.04492688179016,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.1473110458010939
dp_mlp_bs_256_clip_0p5_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,0.5,128-64,0.1,1e-05,0.2908048389206701,0.8423638778220451,0.7470193740685543,0.5418918918918919,0.6281328320802005,"[[10681, 679], [1695, 2005]]",0.8953959483250857,0.7527316069346046,22.50905179977417,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.09916245327960094
dp_mlp_bs_256_clip_1p0_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,1.0,128-64,0.1,1e-05,0.2908048389206701,0.8368525896414343,0.7072357452484161,0.5732432432432433,0.6332288401253918,"[[10482, 878], [1579, 2121]]",0.8861127355348306,0.7292430680915886,22.79818820953369,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.09406644523440966
dp_mlp_bs_256_clip_2p0_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,2.0,128-64,0.1,1e-05,0.2908048389206701,0.803652058432935,0.6039742513294151,0.5832432432432433,0.5934277464595078,"[[9945, 1415], [1542, 2158]]",0.8545316187666538,0.6318489376318378,22.42934513092041,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.13386753890029368
dp_mlp_bs_256_clip_3p0_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,3.0,128-64,0.1,1e-05,0.2908048389206701,0.7849269588313413,0.6148480318883907,0.3335135135135135,0.4324513755037673,"[[10587, 773], [2466, 1234]]",0.8211293538256565,0.5624163024861423,22.8392014503479,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.2948439098560342
dp_mlp_bs_256_clip_0p5_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,0.5,128-64,0.1,1e-05,0.17663390539385532,0.8340637450199203,0.7154646573376391,0.538918918918919,0.6147679975335286,"[[10567, 793], [1706, 1994]]",0.8833037328701941,0.7261080871553107,21.08311891555786,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.11252728782627286
dp_mlp_bs_256_clip_1p0_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,1.0,128-64,0.1,1e-05,0.17663390539385532,0.8113545816733068,0.6300333030578262,0.5624324324324325,0.594316721405112,"[[10138, 1222], [1619, 2081]]",0.8587732441948991,0.6479722683568873,20.927842378616333,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.13297856395468943
dp_mlp_bs_256_clip_2p0_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,2.0,128-64,0.1,1e-05,0.17663390539385532,0.7824037184594953,0.5825849277625927,0.40324324324324323,0.4766011819198211,"[[10291, 1069], [2208, 1492]]",0.8169154334792539,0.5429742627445848,20.383620262145996,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.2506941034399804
dp_mlp_bs_256_clip_3p0_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,3.0,128-64,0.1,1e-05,0.17663390539385532,0.7752324037184595,0.5662042875157629,0.36405405405405405,0.4431649942424741,"[[10328, 1032], [2353, 1347]]",0.7585357108869433,0.47863465071681166,20.391491174697876,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.2841302911173274
dp_mlp_bs_256_clip_0p5_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,0.5,128-64,0.1,1e-05,0.14028360799749962,0.8271580345285524,0.6876496749914471,0.5432432432432432,0.6069756907745735,"[[10447, 913], [1690, 2010]]",0.8734469927674152,0.6999656689496146,20.496243715286255,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.120319594585228
dp_mlp_bs_256_clip_1p0_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,1.0,128-64,0.1,1e-05,0.14028360799749962,0.7950863213811421,0.5879656160458453,0.5545945945945946,0.5707927677329625,"[[9922, 1438], [1648, 2052]]",0.8397526051579749,0.596156531608517,20.30921506881714,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.15650251762683898
dp_mlp_bs_256_clip_2p0_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,2.0,128-64,0.1,1e-05,0.14028360799749962,0.7764276228419654,0.5558537403555853,0.4478378378378378,0.4960335279149828,"[[10036, 1324], [2043, 1657]]",0.7866432717929196,0.49583199175079523,20.78177261352539,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.2312617574448187
dp_mlp_bs_256_clip_3p0_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,3.0,128-64,0.1,1e-05,0.14028360799749962,0.7733731739707835,0.5491606714628298,0.43324324324324326,0.4843631968575314,"[[10044, 1316], [2097, 1603]]",0.7096422249714502,0.42414409646125295,20.62817096710205,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.2429320885022701
dp_mlp_bs_256_clip_0p5_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,0.5,128-64,0.1,1e-05,0.09337180497213095,0.8029216467463479,0.6153846153846154,0.5275675675675676,0.5681024447031432,"[[10140, 1220], [1748, 1952]]",0.8453203868481156,0.6210831039825088,20.42137050628662,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.15919284065665829
dp_mlp_bs_256_clip_1p0_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,1.0,128-64,0.1,1e-05,0.09337180497213095,0.7704515272244356,0.5352276022035373,0.49891891891891893,0.5164358651559658,"[[9757, 1603], [1854, 1846]]",0.7998107037495242,0.5034150859591233,20.19614815711975,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.21085942020383563
dp_mlp_bs_256_clip_2p0_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,2.0,128-64,0.1,1e-05,0.09337180497213095,0.7601593625498008,0.5120415982484948,0.5056756756756757,0.5088387272232798,"[[9577, 1783], [1829, 1871]]",0.7058895365435858,0.4089300415698463,20.63144874572754,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.21845655813652165
dp_mlp_bs_256_clip_3p0_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,3.0,128-64,0.1,1e-05,0.09337180497213095,0.7594953519256308,0.5106209150326797,0.5067567567567568,0.5086814975583288,"[[9563, 1797], [1825, 1875]]",0.6821485534830606,0.38795068797301124,20.467831134796143,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.21861378780147267
dp_mlp_bs_256_clip_0p5_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,0.5,128-64,0.1,1e-05,0.07073141256894827,0.7803452855245684,0.5632258064516129,0.4718918918918919,0.5135294117647059,"[[10006, 1354], [1954, 1746]]",0.8126178863722878,0.5442692406638535,20.2119243144989,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.21376587359509558
dp_mlp_bs_256_clip_1p0_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,1.0,128-64,0.1,1e-05,0.07073141256894827,0.7598273572377158,0.5132715062360089,0.4337837837837838,0.47019188516185734,"[[9838, 1522], [2095, 1605]]",0.7273858607727446,0.4270842700507917,20.470085620880127,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.25710340019794414
dp_mlp_bs_256_clip_2p0_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,2.0,128-64,0.1,1e-05,0.07073141256894827,0.7555776892430279,0.5029977911012938,0.4308108108108108,0.464114135973213,"[[9785, 1575], [2106, 1594]]",0.6551553816140084,0.3655503259625065,20.515102863311768,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.2631811493865885
dp_mlp_bs_256_clip_3p0_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p1,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,3.0,128-64,0.1,1e-05,0.07073141256894827,0.7553784860557768,0.502510985561833,0.4327027027027027,0.4650014522218995,"[[9775, 1585], [2099, 1601]]",0.649498501141987,0.3599161262767236,20.400545597076416,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.262293833137902
dp_mlp_bs_256_clip_0p5_noise_0p5_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,0.5,0.5,128-64,0.0,1e-05,16.866018589908,0.849933598937583,0.7522775052557814,0.5802702702702702,0.6551724137931034,"[[10653, 707], [1553, 2147]]",0.9069003854206319,0.7752282689738209,19.94391679763794,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.07212287156669805
dp_mlp_bs_256_clip_1p0_noise_0p5_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,0.5,1.0,128-64,0.0,1e-05,16.866018589908,0.8531208499335989,0.7551440329218106,0.5951351351351352,0.6656590084643289,"[[10646, 714], [1498, 2202]]",0.907313118576323,0.7779044575204055,19.80866765975952,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.061636276895472575
dp_mlp_bs_256_clip_2p0_noise_0p5_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,0.5,2.0,128-64,0.0,1e-05,16.866018589908,0.8531208499335989,0.746031746031746,0.6097297297297297,0.6710291493158834,"[[10592, 768], [1444, 2256]]",0.9067306456985156,0.7769495084227147,19.640721082687378,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.05626613604391806
dp_mlp_bs_256_clip_3p0_noise_0p5_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,0.5,3.0,128-64,0.0,1e-05,16.866018589908,0.851593625498008,0.7356063042779029,0.6181081081081081,0.6717579673960934,"[[10538, 822], [1413, 2287]]",0.9061720474876283,0.7756681689350934,20.000808477401733,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.05553731796370809
dp_mlp_bs_256_clip_0p5_noise_1p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,1.0,0.5,128-64,0.0,1e-05,2.3533992349495967,0.849933598937583,0.7528089887640449,0.5794594594594594,0.6548564447159438,"[[10656, 704], [1556, 2144]]",0.9060656047773125,0.7742740877392362,19.761090517044067,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.07243884064385764
dp_mlp_bs_256_clip_1p0_noise_1p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,1.0,1.0,128-64,0.0,1e-05,2.3533992349495967,0.851792828685259,0.7552155771905424,0.587027027027027,0.6605839416058394,"[[10656, 704], [1528, 2172]]",0.9054206437952038,0.775169717277733,19.995705604553223,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.06671134375396204
dp_mlp_bs_256_clip_2p0_noise_1p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,1.0,2.0,128-64,0.0,1e-05,2.3533992349495967,0.851925630810093,0.7506821282401092,0.5948648648648649,0.663751507840772,"[[10629, 731], [1499, 2201]]",0.9021003402169776,0.7703499076834702,19.663721084594727,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.06354377751902951
dp_mlp_bs_256_clip_3p0_noise_1p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,1.0,3.0,128-64,0.0,1e-05,2.3533992349495967,0.850929614873838,0.747870528109029,0.5932432432432433,0.6616428033157498,"[[10620, 740], [1505, 2195]]",0.9003860154168253,0.7683161357115224,19.67586040496826,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.06565248204405172
dp_mlp_bs_256_clip_0p5_noise_2p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,2.0,0.5,128-64,0.0,1e-05,0.8305657243586407,0.849535192563081,0.7557061340941512,0.5727027027027027,0.6515990159901599,"[[10675, 685], [1581, 2119]]",0.9034404858203273,0.7709128133083694,19.711634159088135,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.07569626936964158
dp_mlp_bs_256_clip_1p0_noise_2p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,2.0,1.0,128-64,0.0,1e-05,0.8305657243586407,0.8477423638778221,0.7551686615886833,0.5627027027027027,0.6448815239275205,"[[10685, 675], [1618, 2082]]",0.8986667301103921,0.7641519326575467,19.72865080833435,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.08241376143228096
dp_mlp_bs_256_clip_2p0_noise_2p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,2.0,2.0,128-64,0.0,1e-05,0.8305657243586407,0.8444223107569722,0.731175468483816,0.58,0.6468726450640543,"[[10571, 789], [1554, 2146]]",0.8898626522649409,0.7479957098382171,19.82282853126526,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.0804226402957472
dp_mlp_bs_256_clip_3p0_noise_2p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,2.0,3.0,128-64,0.0,1e-05,0.8305657243586407,0.8397078353253652,0.7501945525291829,0.5210810810810811,0.6149920255183413,"[[10718, 642], [1772, 1928]]",0.8821677293490674,0.734867684870643,19.654036045074463,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.11230325984146017
dp_mlp_bs_256_clip_0p5_noise_3p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,3.0,0.5,128-64,0.0,1e-05,0.5124487055209154,0.847543160690571,0.7536127167630058,0.5637837837837838,0.645021645021645,"[[10678, 682], [1614, 2086]]",0.8989105681385612,0.7644305166903858,20.03593635559082,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.08227364033815643
dp_mlp_bs_256_clip_1p0_noise_3p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,3.0,1.0,128-64,0.0,1e-05,0.5124487055209154,0.8456839309428951,0.7535003684598379,0.5527027027027027,0.6376676021203617,"[[10691, 669], [1655, 2045]]",0.8903571921393224,0.7503686613344356,19.706403970718384,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.08962768323943981
dp_mlp_bs_256_clip_2p0_noise_3p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,3.0,2.0,128-64,0.0,1e-05,0.5124487055209154,0.8323373173970784,0.680049034630708,0.5997297297297297,0.6373689501651587,"[[10316, 1044], [1481, 2219]]",0.8721035163684812,0.7129824485437263,20.26033926010132,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.08992633519464277
dp_mlp_bs_256_clip_3p0_noise_3p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,3.0,3.0,128-64,0.0,1e-05,0.5124487055209154,0.8116201859229748,0.6340478409443927,0.5516216216216216,0.5899696487931783,"[[10182, 1178], [1659, 2041]]",0.8473824229158737,0.6410797625814562,20.83684754371643,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.13732563656662322
dp_mlp_bs_256_clip_0p5_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,0.5,128-64,0.0,1e-05,0.2908048389206701,0.8457503320053121,0.7452796579978624,0.5654054054054054,0.6429998463193484,"[[10645, 715], [1608, 2092]]",0.8888292491435098,0.7485222281644226,19.576582193374634,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.08429543904045311
dp_mlp_bs_256_clip_1p0_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,1.0,128-64,0.0,1e-05,0.2908048389206701,0.8303452855245684,0.6921785834172541,0.5572972972972973,0.6174577032489894,"[[10443, 917], [1638, 2062]]",0.8692904691663493,0.708084704084992,19.677096605300903,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.10983758211081207
dp_mlp_bs_256_clip_2p0_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,2.0,128-64,0.0,1e-05,0.2908048389206701,0.801394422310757,0.6239944036376356,0.4821621621621622,0.5439853636225034,"[[10285, 1075], [1916, 1784]]",0.8266306028740007,0.5888263447175839,19.847165822982788,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.1833099217372981
dp_mlp_bs_256_clip_3p0_noise_5p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,5.0,3.0,128-64,0.0,1e-05,0.2908048389206701,0.7800132802124834,0.584020842379505,0.3635135135135135,0.4481092786939863,"[[10402, 958], [2355, 1345]]",0.7984702964408069,0.5284160279786622,20.6379337310791,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.27918600666581517
dp_mlp_bs_256_clip_0p5_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,0.5,128-64,0.0,1e-05,0.17663390539385532,0.8337317397078353,0.6898412698412698,0.5872972972972973,0.6344525547445256,"[[10383, 977], [1527, 2173]]",0.8720831509326228,0.7148947583457859,25.79404926300049,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.09284273061527593
dp_mlp_bs_256_clip_1p0_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,1.0,128-64,0.0,1e-05,0.17663390539385532,0.8032536520584329,0.6201499836974242,0.514054054054054,0.5621397960691592,"[[10195, 1165], [1798, 1902]]",0.831275088028169,0.607606826049242,23.1750545501709,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.16515548929064228
dp_mlp_bs_256_clip_2p0_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,2.0,128-64,0.0,1e-05,0.17663390539385532,0.7770252324037185,0.5478187919463087,0.5294594594594595,0.5384826827927433,"[[9743, 1617], [1741, 1959]]",0.7900032475256947,0.5024265639181329,26.79128408432007,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.18881260256705823
dp_mlp_bs_256_clip_3p0_noise_8p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,8.0,3.0,128-64,0.0,1e-05,0.17663390539385532,0.7722443559096945,0.5372105843439912,0.5267567567567567,0.5319323144104804,"[[9681, 1679], [1751, 1949]]",0.7378107751237154,0.4468970537688932,23.861385822296143,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.1953629709493211
dp_mlp_bs_256_clip_0p5_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,0.5,128-64,0.0,1e-05,0.14028360799749962,0.8181274900398406,0.6398835516739447,0.5940540540540541,0.6161177295024527,"[[10123, 1237], [1502, 2198]]",0.8570029620289303,0.679373352280432,22.945912837982178,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.11117755585734879
dp_mlp_bs_256_clip_1p0_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,1.0,128-64,0.0,1e-05,0.14028360799749962,0.7875166002656042,0.573833431777909,0.5251351351351351,0.5484053062376517,"[[9917, 1443], [1757, 1943]]",0.8096903192805481,0.5511812865811848,22.601112127304077,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.17888997912214977
dp_mlp_bs_256_clip_2p0_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,2.0,128-64,0.0,1e-05,0.14028360799749962,0.7766932270916335,0.5497784342688331,0.5029729729729729,0.5253352152434722,"[[9836, 1524], [1839, 1861]]",0.7405213765702321,0.4576496989169422,24.2299222946167,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.20196007011632933
dp_mlp_bs_256_clip_3p0_noise_10p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,10.0,3.0,128-64,0.0,1e-05,0.14028360799749962,0.7745019920318725,0.5432063672541216,0.5164864864864865,0.5295095594347464,"[[9753, 1607], [1789, 1911]]",0.7047342857822612,0.4180971455642195,23.106661558151245,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.19778572592505506
dp_mlp_bs_256_clip_0p5_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,0.5,128-64,0.0,1e-05,0.09337180497213095,0.7813413014608234,0.5516366404465871,0.5875675675675676,0.5690354665619684,"[[9593, 1767], [1526, 2174]]",0.8140889560334983,0.5610749120817943,23.59639859199524,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.15825981879783313
dp_mlp_bs_256_clip_1p0_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,1.0,128-64,0.0,1e-05,0.09337180497213095,0.7581673306772908,0.5070939334637965,0.5602702702702703,0.5323574730354391,"[[9345, 2015], [1627, 2073]]",0.75898421440807,0.461913520857385,23.410077571868896,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.19493781232436236
dp_mlp_bs_256_clip_2p0_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,2.0,128-64,0.0,1e-05,0.09337180497213095,0.753253652058433,0.4980824544582934,0.5616216216216217,0.5279471544715447,"[[9266, 2094], [1622, 2078]]",0.6975334507042253,0.3976962147604718,22.89244508743286,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.19934813088825676
dp_mlp_bs_256_clip_3p0_noise_15p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,15.0,3.0,128-64,0.0,1e-05,0.09337180497213095,0.7510624169986719,0.4941846665084263,0.5627027027027027,0.5262226715531404,"[[9229, 2131], [1618, 2082]]",0.6913857537114579,0.38896418927315907,22.79292345046997,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.20107261380666108
dp_mlp_bs_256_clip_0p5_noise_20p0_seed_42,42,dp_sgd_mlp,mlp_128_64_d0p0,True,uci_adult,30162,15060,104,20,256,0.05,sgd,0.9,20.0,0.5,128-64,0.0,1e-05,0.07073141256894827,0.7566401062416999,0.5042965872821017,0.5551351351351351,0.5284960761610704,"[[9341, 2019], [1646, 2054]]",0.7800656880472021,0.4925511435201951,22.36987280845642,DP-SGD with Opacus PrivacyEngine,ok,cuda,0.7272952853598015,0.19879920919873106
