experiment_id,seed,model_name,is_dp,dataset,train_size,test_size,input_dim,epochs,batch_size,learning_rate,optimizer,momentum,noise_multiplier,max_grad_norm,delta,epsilon,accuracy,precision,recall,f1_score,confusion_matrix,roc_auc,pr_auc,training_time,notes
logreg_seed_42,42,logistic_regression,False,uci_adult,30162,15060,104,,,,lbfgs,,,,,,0.84800796812749,0.7309328968903437,0.6035135135135136,0.661139896373057,"[[10538, 822], [1467, 2233]]",0.9033293562047964,0.7661581000713665,0.31739354133605957,sklearn LogisticRegression baseline
mlp_baseline_seed_42,42,mlp_baseline,False,uci_adult,30162,15060,104,20.0,256.0,0.001,adam,,,,,,0.84867197875166,0.72971225347559,0.61,0.6645075813337259,"[[10524, 836], [1443, 2257]]",0.9032821897601827,0.7716549595563005,20.87212562561035,non-private PyTorch MLP baseline
